filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00016.wav,0.304322212934494,0.08146144449710846,1455.0016722774692,1825.8854146063934,3009.856799807711,0.061350725014512386,-233.7635955810547,120.67350769042969,-3.1710851192474365,39.540992736816406,3.8574559688568115,18.840429306030273,-3.6918249130249023,4.431854248046875,-14.978043556213379,17.56764793395996,1.8400661945343018,2.5373289585113525,-1.2404547929763794,8.439245223999023,-0.21069179475307465,-3.906118392944336,-4.478782653808594,-0.012436066754162312,1.2936134338378906,-2.08479642868042,blues
blues.00017.wav,0.30209630727767944,0.09328154474496841,1088.6981660809784,1410.9479544080614,2134.41209350208,0.04832397083010836,-245.75643920898438,140.4859161376953,-2.7647712230682373,60.43620681762695,18.937946319580078,9.833540916442871,3.563889265060425,0.5326857566833496,-16.37224006652832,6.63007926940918,7.268407821655273,-4.00889253616333,1.6082537174224854,5.899378299713135,-3.022785186767578,-4.772989273071289,-3.0257866382598877,-1.9939384460449219,-0.055458955466747284,-3.9753494262695312,blues
blues.00018.wav,0.26992928981781006,0.07967271655797958,1537.6571825463043,2054.7791131062218,3495.653862259336,0.056131935710139316,-252.5339813232422,104.927490234375,15.353575706481934,42.65663528442383,6.778398036956787,21.618892669677734,-1.2996829748153687,5.68436861038208,-16.614656448364258,12.166092872619629,-1.953307867050171,1.9605573415756226,-0.8814347386360168,7.7786030769348145,2.390254497528076,1.7741405963897705,1.3393173217773438,3.6306991577148438,4.910860061645508,-2.6519439220428467,blues
blues.00019.wav,0.257259339094162,0.0976724699139595,1195.4116396780205,1481.284258844949,2234.878152664232,0.05887114817143963,-236.66534423828125,138.4090576171875,-4.903461456298828,47.62458038330078,5.179255962371826,8.879487991333008,0.5071055889129639,-3.8182733058929443,-14.977520942687988,10.420425415039062,-0.35118183493614197,0.7778294086456299,1.777306318283081,4.235422611236572,-0.4633508026599884,-6.105692386627197,-5.382381439208984,-1.3375858068466187,-3.719717502593994,-4.353154182434082,blues
blues.00020.wav,0.30273228883743286,0.07538686692714691,1389.955510410899,1911.4851516926417,3005.773491165586,0.05256015080785604,-230.41299438476562,127.09418487548828,7.151100158691406,39.78208923339844,1.9511324167251587,17.41168785095215,-5.625576019287109,8.252521514892578,-18.10535430908203,13.83934211730957,-3.763584852218628,2.5612432956695557,-4.329452037811279,6.817759990692139,-6.15765905380249,-6.214757442474365,-4.515433311462402,-1.850598931312561,-0.5390560626983643,1.508026361465454,blues
blues.00021.wav,0.32108479738235474,0.10115946829319,1046.7488400213697,1480.933763635752,1830.7889294698143,0.04793735185274768,-264.6983947753906,138.85597229003906,11.186485290527344,48.52033996582031,14.915178298950195,20.572824478149414,3.207815170288086,1.2471708059310913,-15.846407890319824,15.986908912658691,3.368813991546631,-1.520128607749939,1.8947263956069946,6.325551509857178,-0.986607015132904,-2.4128594398498535,-3.6830623149871826,0.49694544076919556,5.046815872192383,-0.7800095081329346,blues
blues.00022.wav,0.30645087361335754,0.11347541213035583,1156.0704963820476,1497.6681759683668,2170.053544649768,0.05861340218653251,-233.86077880859375,136.1702423095703,3.2894880771636963,48.93119430541992,8.699104309082031,13.954752922058105,5.359447002410889,0.3813352882862091,-13.490264892578125,16.871767044067383,5.145256996154785,-2.250577211380005,3.9591970443725586,5.322554588317871,0.812028169631958,-1.1072007417678833,-4.556554794311523,-2.4364893436431885,3.3169126510620117,-0.608485221862793,blues
blues.00023.wav,0.2807143032550812,0.10200155526399612,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.26478576660156,137.7623748779297,-14.500459671020508,63.55687713623047,5.626698017120361,11.961588859558105,1.9062201976776123,-1.880766749382019,-7.609113693237305,-2.4705941677093506,-2.884146213531494,-9.432814598083496,-10.916913986206055,3.5694360733032227,4.139582633972168,0.09294749796390533,-2.9729273319244385,-1.3769395351409912,7.5504984855651855,-3.0325186252593994,blues
blues.00024.wav,0.2631285786628723,0.08698165416717529,1120.3876188758716,1447.8399338058712,2325.1026070892995,0.047297899937113,-274.28875732421875,130.41741943359375,-6.394801139831543,70.41067504882812,13.265854835510254,9.463105201721191,7.723187446594238,-1.2453467845916748,-0.5750206708908081,-2.299992084503174,3.783482074737549,0.08091485500335693,-0.9396823644638062,2.295372724533081,4.290513038635254,-1.6619255542755127,-10.44482421875,-6.797825813293457,-1.068164348602295,-1.596130132675171,blues
blues.00025.wav,0.29094845056533813,0.0892222598195076,1109.5696272816494,1463.2881312997417,2243.569766773897,0.05172493288022446,-249.281982421875,130.9979248046875,0.6654366254806519,66.69611358642578,17.905895233154297,4.622958183288574,6.610037326812744,1.245374321937561,1.4191752672195435,-1.5842931270599365,-0.9741591811180115,-3.5750646591186523,-2.926914930343628,4.598684787750244,7.478115081787109,-0.17876861989498138,-2.818857431411743,-2.667635679244995,0.7516668438911438,-0.5331791043281555,blues
blues.00026.wav,0.2784844636917114,0.07697049528360367,1198.6076653608025,1573.3089743924036,2478.3766802619484,0.051987591911764705,-284.81951904296875,108.78562927246094,9.131957054138184,51.2590217590332,18.111255645751953,7.621315956115723,8.781747817993164,2.3724257946014404,0.011786398477852345,2.2504167556762695,4.200277805328369,-3.303734302520752,1.6015604734420776,2.6605162620544434,3.3234546184539795,3.258920192718506,-4.5511064529418945,0.4938453733921051,5.937065601348877,3.231544017791748,blues
blues.00027.wav,0.2887210249900818,0.09576817601919174,1391.3677095560415,1494.8924390357818,2811.108001614503,0.07235897288602941,-228.22799682617188,130.35354614257812,-23.297618865966797,70.17366790771484,1.1370587348937988,7.609718322753906,0.9150071144104004,1.9893203973770142,-6.161290645599365,-9.39074420928955,-2.566143274307251,-4.523860931396484,-0.26673460006713867,0.181102454662323,-1.5130575895309448,1.4609512090682983,-6.976430416107178,-8.318999290466309,4.241006374359131,0.9796817898750305,blues
blues.00028.wav,0.275974303483963,0.09969554096460342,1115.729115994133,1398.954703655198,2290.444483328899,0.04802843217879257,-248.96766662597656,139.0384521484375,-16.249238967895508,57.098114013671875,20.19635772705078,10.160564422607422,4.58017635345459,0.33981478214263916,-7.867882251739502,-3.466306209564209,-2.6406290531158447,-2.8440940380096436,-0.8933254480361938,-2.40165114402771,2.572721004486084,-5.873961448669434,-12.40827465057373,-7.301890850067139,-0.9324046969413757,-2.699272871017456,blues
blues.00029.wav,0.2804564833641052,0.12471523135900497,1649.293771464836,2190.2483057567974,3761.42725516399,0.05292636174535604,-233.724609375,101.18360137939453,17.650270462036133,23.73435401916504,2.0793707370758057,25.94029426574707,-16.967710494995117,15.0941743850708,-22.278789520263672,4.400508403778076,-23.201637268066406,-6.046125888824463,-5.065351963043213,1.07317316532135,-5.780492782592773,-8.305594444274902,-11.386346817016602,-6.725315570831299,-10.027706146240234,-14.03526782989502,blues
blues.00030.wav,0.26301610469818115,0.17008137702941895,1379.0817422026958,2004.0008502510473,3015.831763677922,0.03937580120452786,-206.9875946044922,117.7814712524414,23.256244659423828,28.294065475463867,-1.0995970964431763,18.86493682861328,-21.95370864868164,17.85511589050293,-25.583354949951172,2.1285507678985596,-17.789052963256836,-8.015466690063477,-17.61634063720703,-8.138554573059082,-8.646156311035156,-15.538987159729004,-15.331504821777344,-9.664871215820312,-10.103309631347656,-17.835100173950195,blues
blues.00031.wav,0.25348711013793945,0.15157076716423035,1331.073970105065,1973.6434372895208,2900.174129710478,0.04296723829334365,-221.8025360107422,110.84307098388672,18.62098503112793,30.92299461364746,3.291330337524414,22.587444305419922,-20.41830062866211,12.120993614196777,-26.347951889038086,-4.356271266937256,-26.406673431396484,-13.037723541259766,-12.652226448059082,-1.8219058513641357,-7.260096549987793,-6.660251617431641,-14.682692527770996,-11.719264030456543,-11.025215148925781,-13.387259483337402,blues
blues.00032.wav,0.27631714940071106,0.10123354941606522,1309.4245640139256,1882.9193674570306,2764.099952532411,0.03939318583107585,-288.8017272949219,105.89962005615234,18.79132080078125,23.688488006591797,5.705111026763916,25.54915428161621,-13.467205047607422,12.42473316192627,-11.943818092346191,1.5754985809326172,-15.636261940002441,-6.665246963500977,-11.718799591064453,-2.952338457107544,-7.380499362945557,-15.693589210510254,-10.958547592163086,-10.877395629882812,-18.504186630249023,-19.110740661621094,blues
blues.00033.wav,0.2606687545776367,0.13316480815410614,1430.5820034726314,2075.6023434985827,3246.730367465654,0.04196988982681889,-239.0109100341797,108.6692123413086,34.149349212646484,30.2427921295166,-0.47099652886390686,27.2965145111084,-21.389083862304688,14.155844688415527,-24.505630493164062,-1.8768200874328613,-28.052265167236328,-11.258264541625977,-16.484100341796875,-7.636356830596924,-12.79629135131836,-15.352030754089355,-13.732281684875488,-7.400160789489746,-10.083953857421875,-13.285140991210938,blues
blues.00034.wav,0.2622484564781189,0.13593898713588715,1536.7830758847115,2157.138099903553,3601.0282250749806,0.04570040392801858,-217.21119689941406,105.79116821289062,15.618613243103027,25.263059616088867,-1.43799889087677,30.195396423339844,-17.713642120361328,17.32149887084961,-27.20954132080078,4.3398284912109375,-20.06342887878418,-10.695903778076172,-14.224881172180176,-5.156212329864502,-3.471578359603882,-6.1842780113220215,-15.325319290161133,-6.845778942108154,-9.828354835510254,-13.941390991210938,blues
blues.00035.wav,0.28833019733428955,0.17340749502182007,1506.9793924502912,2096.6376311044596,3404.796078330592,0.045430186363196595,-171.7860565185547,120.28023529052734,15.336581230163574,21.097278594970703,-5.410020351409912,24.192474365234375,-24.140308380126953,18.545324325561523,-22.35298728942871,1.3026390075683594,-20.761293411254883,-4.9845452308654785,-17.11959457397461,-7.898076057434082,-15.321157455444336,-9.350150108337402,-8.906129837036133,-8.516963958740234,-14.330008506774902,-19.93520164489746,blues
blues.00036.wav,0.2332303822040558,0.1978176385164261,1247.244815048787,1908.0527219040414,2620.5924869690884,0.03690378289473684,-200.22073364257812,116.34517669677734,18.0607852935791,25.288818359375,0.31582584977149963,24.176776885986328,-22.22307777404785,11.183144569396973,-26.84191131591797,-7.6436567306518555,-24.87203598022461,-12.01528549194336,-17.009241104125977,-8.115376472473145,-11.959012985229492,-12.617976188659668,-14.187779426574707,-8.204475402832031,-15.024767875671387,-10.322151184082031,blues
blues.00037.wav,0.24862739443778992,0.06914512813091278,1188.1683365997978,1682.8601504411133,2339.635852542086,0.04816032858455882,-328.6737976074219,102.69686889648438,19.876062393188477,26.73125457763672,7.1582560539245605,22.716642379760742,-6.956797122955322,12.804351806640625,-10.708748817443848,-0.41934874653816223,-12.363975524902344,-8.897178649902344,-9.238518714904785,-9.109326362609863,-9.003835678100586,-7.64076566696167,-7.190915107727051,-9.368475914001465,-4.470059871673584,-3.68880033493042,blues
blues.00038.wav,0.2658831775188446,0.16814498603343964,1513.422106991936,2140.606778903437,3449.6791402621902,0.044378038530379256,-192.66717529296875,111.19076538085938,21.372722625732422,26.398340225219727,-0.6461220979690552,23.486736297607422,-25.464550018310547,16.937732696533203,-16.977054595947266,5.78863525390625,-25.730205535888672,-5.044726848602295,-17.631820678710938,-7.92168664932251,-15.152403831481934,-12.342545509338379,-17.227766036987305,-7.771727085113525,-13.03395938873291,-17.945749282836914,blues
blues.00039.wav,0.2553207576274872,0.08586792647838593,1151.3404409523787,1709.1939375520124,2312.577682825803,0.03533878857875387,-301.686279296875,111.5392074584961,21.89565658569336,16.14558982849121,8.191590309143066,22.08596420288086,-8.61363697052002,1.4919229745864868,-17.07451820373535,-8.337533950805664,-17.01128578186035,-10.572881698608398,-15.687017440795898,-12.598773002624512,-12.245660781860352,-14.543065071105957,-10.092300415039062,-5.780285358428955,-7.776048183441162,-7.186642646789551,blues
blues.00040.wav,0.39772480726242065,0.13489176332950592,2272.4950787629214,2356.8559372971617,5108.319110693208,0.09765700585332818,-110.26008605957031,90.70181274414062,-2.527487277984619,74.05327606201172,-11.747302055358887,39.21467208862305,-13.171818733215332,20.535274505615234,-17.16364288330078,12.828713417053223,-21.43358039855957,5.9524054527282715,-8.033585548400879,4.239867210388184,-16.485551834106445,6.542503356933594,-5.695943355560303,-3.6408631801605225,-4.856883525848389,1.8545167446136475,blues
blues.00041.wav,0.3869505226612091,0.12917201220989227,2390.772194471327,2463.3940883208325,5403.783990724168,0.10228887504837461,-107.16153717041016,88.46617126464844,-4.174954414367676,55.48419189453125,-8.007365226745605,38.41566467285156,-6.399442195892334,28.57448387145996,-19.82057762145996,13.247096061706543,-19.241851806640625,12.072802543640137,-4.580048561096191,3.7917394638061523,-16.99106216430664,11.624589920043945,-7.360203266143799,-3.6573026180267334,-7.177438259124756,1.9771921634674072,blues
blues.00042.wav,0.37751907110214233,0.11100143939256668,2302.113047248994,2367.6958747133654,5188.551958869485,0.09786448759191177,-159.54498291015625,69.77960205078125,-4.396419525146484,76.85395050048828,3.9205284118652344,45.17317581176758,-4.86625337600708,32.20197677612305,-9.796957015991211,7.8119049072265625,-21.82759666442871,9.683710098266602,-2.5891242027282715,3.307305335998535,-14.966980934143066,10.235810279846191,-4.084133148193359,-5.850184440612793,-2.474233627319336,6.650417804718018,blues
blues.00043.wav,0.39902549982070923,0.1273106336593628,2155.6549226375464,2372.4036041416366,5012.019693002612,0.08716538373161764,-109.16535949707031,100.62149047851562,-8.614720344543457,47.35847473144531,-6.555960178375244,39.61361312866211,-8.518134117126465,29.56467056274414,-16.575960159301758,13.165635108947754,-24.209794998168945,6.5857744216918945,-8.642620086669922,4.912258625030518,-15.442804336547852,1.5387508869171143,-6.732473850250244,1.4177745580673218,-3.9617505073547363,3.2874605655670166,blues
blues.00044.wav,0.3902117908000946,0.13627609610557556,2279.124557649563,2375.102119678053,5198.360232893528,0.09257049088138544,-109.50928497314453,86.92240905761719,-8.607987403869629,64.49456024169922,-6.304127216339111,43.63951110839844,-8.28675365447998,28.546106338500977,-14.079793930053711,8.125041007995605,-21.49140167236328,11.087480545043945,-5.085794448852539,3.9763596057891846,-12.859742164611816,12.34385871887207,0.026216158643364906,-0.7415685653686523,-5.126619815826416,3.3034415245056152,blues
blues.00045.wav,0.4295108914375305,0.14836564660072327,1739.0196209456462,2290.4017389215064,4551.155813116777,0.048051863631965945,-163.2111358642578,89.79104614257812,12.979253768920898,80.69127655029297,3.66078519821167,39.74197769165039,-5.403831481933594,26.500499725341797,-13.16073989868164,2.7102127075195312,-20.552356719970703,6.008640289306641,-2.910060405731201,-0.4346123933792114,-17.545473098754883,4.154534339904785,-5.990227222442627,-7.860421657562256,-8.565095901489258,1.8577117919921875,blues
blues.00046.wav,0.38785120844841003,0.10258235037326813,1912.506881317534,2361.474653230927,4776.86278163095,0.05842595056114551,-182.63827514648438,90.67678833007812,14.119084358215332,67.5498275756836,2.693213939666748,38.43052673339844,-8.410898208618164,24.127445220947266,-13.781991004943848,4.835996150970459,-16.682029724121094,5.811708450317383,-5.149533271789551,0.19298391044139862,-14.480762481689453,6.862883567810059,-4.442361831665039,-2.9868884086608887,-4.816247940063477,5.400324821472168,blues
blues.00047.wav,0.3364543914794922,0.11224512755870819,2013.3824371007638,2310.305515615935,4849.49567576311,0.07534497145897832,-149.95169067382812,93.62947845458984,6.3434553146362305,71.5119400024414,-8.107512474060059,36.207252502441406,-9.77667236328125,17.63980484008789,-21.115798950195312,-0.13730822503566742,-22.199283599853516,5.4304518699646,-7.462270259857178,-4.335878372192383,-12.401640892028809,9.62459945678711,-5.01418399810791,-3.704145669937134,2.3425111770629883,4.16107702255249,blues
blues.00048.wav,0.3794277310371399,0.12398607283830643,2148.786199092123,2204.5740644585107,4673.6634056634575,0.09881232766544118,-106.31102752685547,102.63095092773438,-20.155122756958008,59.36036682128906,-9.954543113708496,33.68918228149414,-14.170397758483887,23.509998321533203,-13.314065933227539,16.014284133911133,-18.916980743408203,7.821362495422363,-7.788120746612549,4.047834396362305,-11.340938568115234,2.0602176189422607,-5.739424705505371,0.4642564654350281,-1.9090882539749146,-3.1283082962036133,blues
blues.00049.wav,0.2774835228919983,0.08860692381858826,1318.6568216818666,1904.7611771803818,3046.6815771333204,0.03997292533378483,-255.9657745361328,110.82304382324219,21.50521469116211,67.57122802734375,4.299803256988525,43.1054573059082,-4.507724761962891,10.42353343963623,-8.694326400756836,1.6581494808197021,-20.593154907226562,-2.4429287910461426,-7.13086462020874,-11.163917541503906,-12.609408378601074,2.7420098781585693,-8.948848724365234,-7.940727710723877,-2.3441567420959473,-0.7056059241294861,blues
blues.00050.wav,0.4008597433567047,0.1823798567056656,1945.8484252463334,2082.246625888384,4175.874749056695,0.08580598152089783,-82.97901916503906,107.0521240234375,-25.320451736450195,57.1249885559082,0.0854392945766449,34.696800231933594,-11.042019844055176,20.532695770263672,-11.213176727294922,14.834124565124512,-10.229333877563477,12.539581298828125,-9.762303352355957,2.5622525215148926,-6.3008527755737305,2.9967846870422363,-8.71845531463623,-0.3265811800956726,-2.9803466796875,0.7126001119613647,blues
blues.00051.wav,0.39375555515289307,0.19672292470932007,1977.1723772350394,1927.803692383919,3942.834491552583,0.1066270952254257,-55.57924270629883,114.93585205078125,-37.05282974243164,64.89651489257812,-7.1393537521362305,15.238384246826172,-16.222614288330078,18.630809783935547,-9.745891571044922,21.46004295349121,-5.641416549682617,12.782317161560059,-16.5286808013916,3.7937872409820557,-7.890870094299316,8.47761058807373,-4.065209865570068,3.207441568374634,-5.178250789642334,-1.2795233726501465,blues
blues.00052.wav,0.3390754759311676,0.09890953451395035,1443.2652853188029,1670.3699185470482,3069.356440021527,0.06719384916795666,-225.2697296142578,117.6458969116211,-14.543757438659668,64.80435180664062,12.92746639251709,19.02996253967285,10.684547424316406,9.884661674499512,-2.385688066482544,11.688362121582031,1.5429589748382568,3.0501549243927,-7.630155563354492,-8.957813262939453,-4.352594375610352,-0.06207823380827904,-2.5542187690734863,-3.4375786781311035,-3.866574764251709,1.3165150880813599,blues
blues.00053.wav,0.4125007688999176,0.1683579683303833,2171.221741738743,1954.3837849781357,4237.132711971507,0.13280229598006965,-76.71795654296875,105.75353240966797,-43.18175506591797,60.94585037231445,-8.758630752563477,21.22707748413086,-12.864846229553223,18.603845596313477,-11.38493824005127,14.541765213012695,-6.047970771789551,12.726958274841309,-9.366809844970703,1.3508591651916504,-3.6099724769592285,6.997608661651611,-4.05300760269165,-0.27142614126205444,-3.696091890335083,-0.5040413737297058,blues
blues.00054.wav,0.45272836089134216,0.200888529419899,2030.4852237516186,1987.3204157951138,4062.942098611649,0.10338599615421827,-57.97879409790039,108.9891128540039,-36.200199127197266,64.03285217285156,1.4546817541122437,26.300750732421875,-17.470224380493164,20.42356300354004,-9.526500701904297,18.1718692779541,-6.0470290184021,13.862625122070312,-11.28712272644043,4.663286209106445,-6.388998508453369,3.213775634765625,-8.078659057617188,-1.723661184310913,-5.422674655914307,-2.5823657512664795,blues
blues.00055.wav,0.4328361451625824,0.15782567858695984,2032.0949869239075,1976.2980139018657,4023.5256702907313,0.11316673822078173,-98.67475128173828,104.79541015625,-35.109561920166016,60.70161819458008,-2.8314037322998047,22.236791610717773,-7.836519718170166,19.030044555664062,-11.581366539001465,17.02094841003418,-5.386073112487793,12.202054977416992,-9.961464881896973,0.3578673005104065,-4.265253067016602,6.134886741638184,-4.830016136169434,1.503692626953125,-1.4912539720535278,3.509777069091797,blues
